,program_id,title,tag_genre,mean_age,count_episodes,mean_episode_duration,count_profile_adult,count_profile_kid,count_profile_home,count_profile_f,count_profile_m,count_profile_like,count_profile_not_like,count_profile_view,program_seconds_duration,total_seconds_viewed,seconds_viewed_liked,seconds_viewed_not_like,program_description,ratio_liked,tag_sous_genre_1,tag_sous_genre_2,description_lower,description_clean,description_ready
899,50134,Police Criminelle 24h/24,documentaire,42.0,5.0,3071.4,288,0,9,180,79,83,215,298,15357.0,2125589.0,1381286.0,744303.0,"Lorsqu’un homicide est commis, les équipes d’experts de la police travaillent 24h/24 et 7 jours sur 7 jusqu’à que le meurtrier soit arrêté et mis en prison. Pour toutes les enquêtes,  les premières minutes sont essentielles et chaque indice doit être scrupuleusement étudié.",27.85,affaires-criminelles,,"lorsqu’un homicide est commis, les équipes d’experts de la police travaillent 24h/24 et 7 jours sur 7 jusqu’à que le meurtrier soit arrêté et mis en prison. pour toutes les enquêtes,  les premières minutes sont essentielles et chaque indice doit être scrupuleusement étudié.","['homicide', 'commettre', 'équipe', 'expert', 'police', 'travailler', 'jour', 'meurtrier', 'arrêter', 'mettre', 'prison', 'enquête', 'minute', 'essentiel', 'indice', 'devoir', 'scrupuleusement', 'étudier']",homicide commettre équipe expert police travailler jour meurtrier arrêter mettre prison enquête minute essentiel indice devoir scrupuleusement étudier
1140,51042,"Patrick Dupond, danseur étoile",documentaire,49.0,1.0,1527.0,156,0,6,105,32,45,117,162,1527.0,118221.0,67577.0,50644.0,"Culturebox consacre une soirée spéciale, en hommage à la légende de la danse Patrick Dupond. Découvrez un florilège d’extraits des plus grands ballets du répertoire dansés par l'ancien danseur étoile de l'Opéra de Paris.",27.78,culture-art-spectacle,,"culturebox consacre une soirée spéciale, en hommage à la légende de la danse patrick dupond. découvrez un florilège d’extraits des plus grands ballets du répertoire dansés par l'ancien danseur étoile de l'opéra de paris.","['culturebox', 'consacre', 'soirée', 'spécial', 'hommage', 'légende', 'danse', 'patrick', 'dupond', 'découvrir', 'florilège', 'extrait', 'grand', 'ballet', 'répertoire', 'danser', 'ancien', 'danseur', 'étoil', 'opéra', 'pari']",culturebox consacre soirée spécial hommage légende danse patrick dupond découvrir florilège extrait grand ballet répertoire danser ancien danseur étoil opéra pari
927,46469,Black and White,series,46.0,4.0,3260.0,270,0,7,208,43,77,201,278,13040.0,1500419.0,1029815.0,470604.0,"Les passions d’une époque rythmée par les amours, les haines, les guerres… Colons et militants indépendantistes résistent ensemble ou s’affrontent jusqu’au 4 Avril 1960, jour de l’indépendance du Sénégal.",27.7,drame,histoire,"les passions d’une époque rythmée par les amours, les haines, les guerres… colons et militants indépendantistes résistent ensemble ou s’affrontent jusqu’au 4 avril 1960, jour de l’indépendance du sénégal.","['passion', 'époque', 'rythmer', 'amour', 'haine', 'guerre', 'colon', 'militant', 'indépendantiste', 'résister', 'ensembl', 'affrontent', 'avril', 'jour', 'indépendance', 'sénégal']",passion époque rythmer amour haine guerre colon militant indépendantiste résister ensembl affrontent avril jour indépendance sénégal
235,45219,Un dîner presque parfait,divertissement,34.0,75.0,3110.95,2528,0,76,1630,670,724,1895,2619,233321.0,30326099.0,23497829.0,6828270.0,"Une compétition d'un nouveau genre, mêlant art de recevoir, décoration et talent culinaire, où chaque candidat  doit faire preuve de générosité et de créativité pour étonner ses invités ! Ils sont cinq, ils habitent la même région, ils ne se connaissent pas et pourtant, ils vont s'inviter à dîner à tour de rôle pendant toute une semaine pour remporter le titre du meilleur hôte.",27.64,cuisine,jeu,"une compétition d'un nouveau genre, mêlant art de recevoir, décoration et talent culinaire, où chaque candidat  doit faire preuve de générosité et de créativité pour étonner ses invités ! ils sont cinq, ils habitent la même région, ils ne se connaissent pas et pourtant, ils vont s'inviter à dîner à tour de rôle pendant toute une semaine pour remporter le titre du meilleur hôte.","['compétition', 'genre', 'mêler', 'art', 'recevoir', 'décoration', 'talent', 'culinaire', 'candidat', 'devoir', 'preuve', 'générosité', 'créativité', 'étonner', 'invité', 'habiter', 'région', 'connaître', 'pourtant', 'inviter', 'dîner', 'tour', 'rôle', 'semaine', 'remporter', 'titre', 'meilleur', 'hôte']",compétition genre mêler art recevoir décoration talent culinaire candidat devoir preuve générosité créativité étonner invité habiter région connaître pourtant inviter dîner tour rôle semaine remporter titre meilleur hôte
1057,50113,Symphonissime,divertissement,49.0,1.0,8360.0,194,0,5,113,64,55,144,199,8360.0,701810.0,445060.0,256750.0,"Face à la crise sanitaire, France télévisions reste mobilisé et propose une soirée exceptionnelle dans l'écrin majestueux du Théâtre du Châtelet. A ce titre France 2 a réuni les plus grands artistes de la chanson française. Venus de tous les horizons, ils interprètent en live et en public, les plus beaux airs du répertoire musical actuel.",27.64,musique,,"face à la crise sanitaire, france télévisions reste mobilisé et propose une soirée exceptionnelle dans l'écrin majestueux du théâtre du châtelet. a ce titre france 2 a réuni les plus grands artistes de la chanson française. venus de tous les horizons, ils interprètent en live et en public, les plus beaux airs du répertoire musical actuel.","['face', 'crise', 'sanitaire', 'france', 'télévision', 'mobiliser', 'propose', 'soirée', 'exceptionnel', 'écrin', 'majestueux', 'théâtre', 'châtelet', 'titre', 'france', 'réunir', 'grand', 'artiste', 'chanson', 'français', 'venir', 'horizon', 'interprètent', 'live', 'public', 'beal', 'air', 'répertoire', 'musical', 'actuel']",face crise sanitaire france télévision mobiliser propose soirée exceptionnel écrin majestueux théâtre châtelet titre france réunir grand artiste chanson français venir horizon interprètent live public beal air répertoire musical actuel
1254,46934,Creepshow,series,39.0,6.0,2531.83,120,0,3,73,36,34,89,123,15191.0,765528.0,492132.0,273396.0,"Doc et Chief, deux irréductibles anciens d'une ville mourante, bravent la tempête pour prendre des nouvelles de Richie. Ce dernier, en plein deuil, vit seul avec son fils et sombre dans un alcoolisme aux graves conséquences... Evie a une nouvelle maison de poupées. Mais elle y découvre un intrus : une tête de poupée qui semble hanter la maison...",27.64,horreur,,"doc et chief, deux irréductibles anciens d'une ville mourante, bravent la tempête pour prendre des nouvelles de richie. ce dernier, en plein deuil, vit seul avec son fils et sombre dans un alcoolisme aux graves conséquences... evie a une nouvelle maison de poupées. mais elle y découvre un intrus : une tête de poupée qui semble hanter la maison...","['doc', 'chief', 'irréductible', 'ancien', 'ville', 'mourant', 'braver', 'tempête', 'prendre', 'nouvelle', 'richie', 'dernier', 'plein', 'deuil', 'voir', 'fils', 'sombre', 'alcoolisme', 'grave', 'conséquence', 'evie', 'maison', 'pouper', 'y', 'découvrir', 'intrus', 'tête', 'poupée', 'hanter', 'maison']",doc chief irréductible ancien ville mourant braver tempête prendre nouvelle richie dernier plein deuil voir fils sombre alcoolisme grave conséquence evie maison pouper y découvrir intrus tête poupée hanter maison
1381,45310,Ninjago,jeunesse,38.0,14.0,1267.0,34,37,5,15,15,21,55,76,17738.0,453396.0,351504.0,101892.0,"Alors que Lloyd et Nya résistent à l’oppression de l'Empereur Garmadon sur Ninjago City, le Jeune Wu et les autres ninjas sont envoyés dans un royaume barbare où de féroces dragons sont pourchassés par Iron Baron et son équipe de Chasseurs de Dragons.",27.63,6-8-ans,,"alors que lloyd et nya résistent à l’oppression de l'empereur garmadon sur ninjago city, le jeune wu et les autres ninjas sont envoyés dans un royaume barbare où de féroces dragons sont pourchassés par iron baron et son équipe de chasseurs de dragons.","['lloyd', 'nya', 'résister', 'oppression', 'empereur', 'garmadon', 'ninjago', 'city', 'jeune', 'wu', 'ninja', 'envoyer', 'royaume', 'barbare', 'féroce', 'dragon', 'pourchasser', 'iron', 'baron', 'équipe', 'chasseur', 'dragon']",lloyd nya résister oppression empereur garmadon ninjago city jeune wu ninja envoyer royaume barbare féroce dragon pourchasser iron baron équipe chasseur dragon
513,47576,Bienvenue chez les Loud,jeunesse,37.0,50.0,703.46,523,388,85,349,131,275,723,998,35173.0,2404764.0,1509100.0,895664.0,"La vie n'est toujours pas facile pour Lincoln qui doit survivre au milieu de ses 10 sœurs, alors, chaque jour il use de stratagèmes plus ou moins efficaces pour limiter la casse... Enfin c'est ce qu'il croit... car en fin de course, il se retrouve...",27.56,6-8-ans,dessins-animes,"la vie n'est toujours pas facile pour lincoln qui doit survivre au milieu de ses 10 sœurs, alors, chaque jour il use de stratagèmes plus ou moins efficaces pour limiter la casse... enfin c'est ce qu'il croit... car en fin de course, il se retrouve...","['facile', 'lincoln', 'devoir', 'survivre', 'milieu', 'sœur', 'jour', 'us', 'stratagème', 'efficace', 'limiter', 'casse', 'croire', 'fin', 'course', 'retrouve']",facile lincoln devoir survivre milieu sœur jour us stratagème efficace limiter casse croire fin course retrouve
1182,50325,"Rome, l'empire sans limites",documentaire,43.0,4.0,3535.75,142,0,7,60,70,41,108,149,14143.0,1070340.0,729691.0,340649.0,"De l’Espagne à l’Iran, de l’Egypte à l’Ecosse, des grandes batailles aux personnalités de l’Empire, Mary Beard, historienne et professeure en lettres classiques, répond aux grandes questions qui nous fascinent depuis des siècles au sujet de l’Empire Romain : comment et pourquoi les Romains ont-ils créé un véritable empire ? Et pourquoi s’est-il effondré ?",27.52,civilisations,peuples-du-monde,"de l’espagne à l’iran, de l’egypte à l’ecosse, des grandes batailles aux personnalités de l’empire, mary beard, historienne et professeure en lettres classiques, répond aux grandes questions qui nous fascinent depuis des siècles au sujet de l’empire romain : comment et pourquoi les romains ont-ils créé un véritable empire ? et pourquoi s’est-il effondré ?","['espagne', 'iran', 'egypte', 'ecosse', 'grand', 'bataille', 'personnalité', 'empire', 'mary', 'beard', 'historien', 'professeur', 'lettre', 'classique', 'répondre', 'grand', 'question', 'fasciner', 'siècle', 'sujet', 'empire', 'romain', 'romain', 'créer', 'véritable', 'empire', 'effondré']",espagne iran egypte ecosse grand bataille personnalité empire mary beard historien professeur lettre classique répondre grand question fasciner siècle sujet empire romain romain créer véritable empire effondré
804,46494,Millionnaire cherche l'amour,divertissement,37.0,20.0,2484.05,369,0,13,283,64,105,277,382,49681.0,3543409.0,2834931.0,708478.0,"Qui mieux que Patti Stranger, illustre entremetteuse, pour aider des millionnaires à trouver l'amour ? C'est en tout cas le défi que se lance cette coach love que rien n'arrête. Évaluation des attentes, recherches effrénées, organisation de la rencontre : Patti gère tout de A à Z ! Mais attention, en cas de déception, celle qui n'a pas la langue dans sa poche n'hésitera pas à faire dévier les flèches de Cupidon. Car même chez les millionnaires, l'amour ne s'achète pas... il se mérite !",27.49,serie-realite,,"qui mieux que patti stranger, illustre entremetteuse, pour aider des millionnaires à trouver l'amour ? c'est en tout cas le défi que se lance cette coach love que rien n'arrête. évaluation des attentes, recherches effrénées, organisation de la rencontre : patti gère tout de a à z ! mais attention, en cas de déception, celle qui n'a pas la langue dans sa poche n'hésitera pas à faire dévier les flèches de cupidon. car même chez les millionnaires, l'amour ne s'achète pas... il se mérite !","['mieux', 'patti', 'stranger', 'illustre', 'entremetteus', 'aider', 'millionnaire', 'trouver', 'amour', 'cas', 'défi', 'lancer', 'coach', 'love', 'rien', 'arrête', 'évaluation', 'attente', 'recherche', 'effréner', 'organisation', 'rencontre', 'patti', 'gérer', 'z', 'attention', 'cas', 'déception', 'langue', 'poche', 'hésiter', 'dévier', 'flèche', 'cupidon', 'millionnaire', 'amour', 'acheter', 'mérite']",mieux patti stranger illustre entremetteus aider millionnaire trouver amour cas défi lancer coach love rien arrête évaluation attente recherche effréner organisation rencontre patti gérer z attention cas déception langue poche hésiter dévier flèche cupidon millionnaire amour acheter mérite
291,43446,Section de recherches,series,41.0,38.0,3011.63,2045,0,56,1339,498,578,1528,2106,114442.0,23060463.0,16294635.0,6765828.0,"A  Nice, la section de recherches dirigée par le lieutenant Martin Bernier (Xavier Deluc) enquête au quotidien sur les enlèvements d'enfants, les disparitions, les crimes sanguinaires ou sexuels.  Retrouvez tous les replay et videos de Section de recherches, les interviews exclusives des acteurs, les bonus vidéos de toutes les saisons, les news et photos de Section de recherches :  Xavier Deluc (Capitaine Martin Bernier), Franck Sémonin (Lucas Auriol), Julie Fournier (Roxane Janin), Chrystelle …",27.45,policier,,"a  nice, la section de recherches dirigée par le lieutenant martin bernier (xavier deluc) enquête au quotidien sur les enlèvements d'enfants, les disparitions, les crimes sanguinaires ou sexuels.  retrouvez tous les replay et videos de section de recherches, les interviews exclusives des acteurs, les bonus vidéos de toutes les saisons, les news et photos de section de recherches :  xavier deluc (capitaine martin bernier), franck sémonin (lucas auriol), julie fournier (roxane janin), chrystelle …","['nice', 'section', 'recherche', 'diriger', 'lieutenant', 'martin', 'bernier', 'xavier', 'deluc', 'enquête', 'quotidien', 'enlèvement', 'enfant', 'disparition', 'crime', 'sanguinaire', 'sexuel', 'retrouver', 'replay', 'video', 'section', 'recherche', 'interview', 'exclusif', 'acteur', 'bonus', 'vidéo', 'saison', 'news', 'photo', 'section', 'recherche', 'xavier', 'deluc', 'capitaine', 'martin', 'bernier', 'franck', 'sémonin', 'luca', 'auriol', 'julie', 'fournier', 'roxane', 'janin', 'chrystelle']",nice section recherche diriger lieutenant martin bernier xavier deluc enquête quotidien enlèvement enfant disparition crime sanguinaire sexuel retrouver replay video section recherche interview exclusif acteur bonus vidéo saison news photo section recherche xavier deluc capitaine martin bernier franck sémonin luca auriol julie fournier roxane janin chrystelle
